age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,capital_gain_bin,capital_loss_bin,fnlwgt_scaled,capital_gain_scaled,capital_loss_scaled,native_country_freq
43,State-gov,241506,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,1506,0,36,United-States,<=50K,0,0,0.534983842449895,7.317876198626496,0.0,0.916298060564818
37,Private,190105,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,55,United-States,<=50K,0,0,0.10880591662745602,0.0,0.0,0.916298060564818
33,Private,146440,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,0,0,-0.25323099181862085,0.0,7.462214939768189,0.916298060564818
24,Private,85088,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,1762,32,United-States,<=50K,0,0,-0.7619150272470809,0.0,7.47477218239787,0.916298060564818
55,Self-emp-not-inc,168625,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,12,United-States,>50K,0,0,-0.06928987619108816,0.0,0.0,0.916298060564818
29,Private,161444,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Columbia,<=50K,0,0,-0.12882925646250185,0.0,0.0,0.001701258931609391
20,Private,400443,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,1.852768340736718,0.0,0.0,0.916298060564818
22,Private,437994,Some-college,10,Never-married,Other-service,Other-relative,Black,Male,0,0,20,United-States,<=50K,0,0,2.16411261988612,0.0,0.0,0.916298060564818
24,Private,199444,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,15,United-States,<=50K,0,0,0.18623778856099346,0.0,0.0,0.916298060564818
50,State-gov,133014,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.3645491535682379,0.0,0.0,0.916298060564818
42,Private,231813,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.4546168722548229,0.0,0.0,0.916298060564818
24,Private,180060,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,6849,0,90,United-States,<=50K,0,0,0.025520430646903118,8.83200393125627,0.0,0.916298060564818
18,Private,334676,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K,0,0,1.3074784894193439,0.0,0.0,0.916298060564818
27,Private,155382,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K,0,0,-0.17909074138177627,0.0,0.0,0.916298060564818
32,Private,176992,10th,6,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0,8.291238026934087e-05,0.0,0.0,0.916298060564818
57,Local-gov,170066,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,>50K,0,0,-0.057342202194276146,0.0,0.0,0.916298060564818
61,Private,101265,12th,8,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,Italy,<=50K,0,0,-0.6277876696853683,0.0,0.0,0.0025518883974140864
31,Private,200246,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0.1928873614585946,0.0,0.0,0.916298060564818
40,Private,273308,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,48,Mexico,<=50K,0,0,0.7986617941824529,0.0,0.0,0.017522966995576726
57,Self-emp-not-inc,27385,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,10,United-States,<=50K,0,0,-1.2403443351152585,0.0,0.0,0.916298060564818
35,Private,87556,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,-0.7414522517966077,0.0,0.0,0.916298060564818
30,Private,134737,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,45,United-States,<=50K,0,0,-0.35026335044783047,0.0,0.0,0.916298060564818
27,Private,91501,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K,0,0,-0.7087433177803527,0.0,0.0,0.916298060564818
27,Local-gov,206125,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,0,0,0.24163154981894008,0.0,0.0,0.916298060564818
31,Local-gov,206609,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,0,0,0.2456445090239762,0.0,0.0,0.916298060564818
39,Private,179579,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0.021532345155947822,0.0,0.0,0.916298060564818
53,Local-gov,176059,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,<=50K,0,0,-0.007652812698860162,0.0,0.0,0.916298060564818
76,Private,124191,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.43770274667987735,0.0,0.0,0.916298060564818
40,Private,169885,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,-0.058842916277151214,0.0,0.0,0.916298060564818
41,Private,174540,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,4,United-States,<=50K,0,0,-0.02024720326177304,0.0,0.0,0.916298060564818
40,Private,79531,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,United-States,>50K,0,0,-0.8079894369627537,0.0,0.0,0.916298060564818
61,Self-emp-not-inc,201273,Some-college,10,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0.20140246291225591,0.0,0.0,0.916298060564818
44,Private,157249,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1977,50,United-States,>50K,0,0,-0.16361099998549034,0.0,7.589841512182657,0.916298060564818
18,Private,25837,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,25,United-States,<=50K,0,0,-1.2531791715809526,0.0,0.0,0.916298060564818
73,Self-emp-not-inc,102510,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,6418,0,99,United-States,>50K,0,0,-0.6174650783418353,8.767017621311778,0.0,0.916298060564818
32,Private,243988,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K,0,0,0.5555626952327454,0.0,0.0,0.017522966995576726
43,Private,76460,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,-0.8334518289434683,0.0,0.0,0.916298060564818
50,Private,200960,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,0,0,0.19880730540982552,0.0,0.0,0.916298060564818
17,Private,277541,11th,7,Never-married,Sales,Own-child,White,Male,0,0,5,United-States,<=50K,0,0,0.8337586047504648,0.0,0.0,0.916298060564818
46,Private,31432,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3103,0,52,United-States,>50K,0,0,-1.2067896948202563,8.04044688130311,0.0,0.916298060564818
42,Self-emp-not-inc,343609,Some-college,10,Separated,Other-service,Unmarried,Black,Female,0,0,50,United-States,<=50K,0,0,1.3815441187139461,0.0,0.0,0.916298060564818
42,Private,356934,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,0,0,1.4920248654228427,0.0,0.0,0.916298060564818
39,Private,194287,7th-8th,4,Never-married,Other-service,Own-child,White,Male,0,1602,35,United-States,<=50K,0,0,0.14347987405609436,0.0,7.3796321526095525,0.916298060564818
26,Private,118736,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,0,-0.48293145011680283,0.0,0.0,0.916298060564818
30,Federal-gov,48458,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,0,0,-1.0656230761736765,0.0,0.0,0.916298060564818
42,Private,303155,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,0,0,1.0461303755723546,0.0,0.0,0.916298060564818
59,Local-gov,223215,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,United-States,<=50K,0,0,0.38332880769924366,0.0,0.0,0.916298060564818
50,State-gov,24185,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,>50K,0,0,-1.2668762968014478,0.0,0.0,0.916298060564818
29,Private,253752,10th,6,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,United-States,<=50K,0,0,0.6365183433277298,0.0,0.0,0.916298060564818
36,Local-gov,180805,HS-grad,9,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,0,0,0.03169740297696901,0.0,0.0,0.916298060564818
28,Private,25955,Some-college,10,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,0,0,-1.2522008054937743,0.0,0.0,0.916298060564818
54,Private,171924,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,United-States,<=50K,0,0,-0.04193708194023261,0.0,0.0,0.916298060564818
19,Private,121972,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K,0,0,-0.4561010038616441,0.0,0.0,0.916298060564818
51,Private,202752,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0,0.21366520395409141,0.0,0.0,0.916298060564818
35,Private,30916,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,0,0,-1.2110679736421543,0.0,0.0,0.916298060564818
32,Private,123429,10th,6,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,-0.44402067005640117,0.0,0.0,0.916298060564818
47,Private,51835,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,60,Honduras,>50K,0,0,-1.03762356535672,0.0,7.551186867296149,0.0008506294658046955
29,Federal-gov,37933,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,2174,0,40,United-States,<=50K,0,0,-1.152888356407158,7.684783943522785,0.0,0.916298060564818
45,Private,98765,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Canada,<=50K,0,0,-0.6485157647527034,0.0,0.0,0.004423273222184417
29,State-gov,382272,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,1.7021082545492987,0.0,0.0,0.916298060564818
25,Private,175540,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0,-0.011955965234838953,0.0,0.0,0.916298060564818
27,Private,200928,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,22,United-States,<=50K,0,0,0.19854198579296364,0.0,0.0,0.916298060564818
20,Private,211293,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,14,United-States,<=50K,0,0,0.28448066794213545,0.0,0.0,0.916298060564818
39,Private,113481,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,0,0,-0.5265019059483415,0.0,0.0,0.916298060564818
72,Private,284080,1st-4th,2,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0,0.8879750102085868,0.0,0.0,0.916298060564818
63,Private,106023,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.5883379591532159,0.0,0.0,0.916298060564818
54,Self-emp-not-inc,278230,Some-college,10,Divorced,Farming-fishing,Unmarried,White,Female,10520,0,30,United-States,>50K,0,0,0.8394712677510224,9.261128538808288,0.0,0.916298060564818
18,Federal-gov,169882,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,594,0,15,United-States,<=50K,0,0,-0.05886778999123202,6.38856140554563,0.0,0.916298060564818
56,Private,147989,Some-college,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,-0.24038786411489999,0.0,0.0,0.916298060564818
22,Private,88126,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,-0.7367262461212553,0.0,0.0,0.916298060564818
61,Self-emp-not-inc,117387,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K,0,0,-0.4941163302151369,0.0,0.0,0.916298060564818
25,Private,366416,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,0,0,1.5706423843942319,0.0,0.0,0.916298060564818
19,Private,200136,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,0.19197532527563185,0.0,0.0,0.916298060564818
55,Private,276229,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K,0,0,0.8228805004591273,0.0,0.0,0.916298060564818
51,Private,171914,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,0,0,-0.04201999432050195,0.0,0.0,0.916298060564818
53,Private,117058,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,-0.4968441475259982,0.0,0.0,0.916298060564818
31,Private,86958,9th,5,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,0,0,-0.7464104121367142,0.0,0.0,0.916298060564818
32,Self-emp-not-inc,154950,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K,0,0,-0.1826725562094118,0.0,0.0,0.916298060564818
38,Private,237608,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,2444,45,United-States,>50K,0,0,0.5026645966209059,0.0,7.801800401908973,0.916298060564818
47,Private,111994,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,34,United-States,<=50K,0,0,-0.5388309768943924,0.0,0.0,0.916298060564818
34,Private,29235,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,-1.2250055447654304,0.0,0.0,0.916298060564818
41,Self-emp-not-inc,150533,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,0,0,-0.21929495457437967,0.0,0.0,0.916298060564818
56,Private,192325,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,0,0.1272124650472497,0.0,0.0,0.916298060564818
43,Private,222971,5th-6th,3,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico,<=50K,0,0,0.3813057456206717,0.0,0.0,0.017522966995576726
28,Private,162298,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,-0.12174853918750013,0.0,0.0,0.916298060564818
51,Self-emp-not-inc,46401,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,0,0,-1.08267815279508,0.0,0.0,0.916298060564818
29,Private,205499,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,<=50K,0,0,0.23644123481407936,0.0,0.0,0.916298060564818
53,Federal-gov,205288,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,35,United-States,>50K,0,0,0.23469178359039625,8.94754601503218,0.0,0.916298060564818
34,Self-emp-not-inc,90614,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0,-0.7160976459102432,0.0,0.0,0.916298060564818
45,Private,174533,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,50,United-States,>50K,0,0,-0.020305241927961577,8.895492631451633,0.0,0.916298060564818
25,Private,187577,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.08784566689536664,0.0,0.0,0.916298060564818
43,Self-emp-inc,135342,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,0,0,-0.3452471514415354,0.0,0.0,0.916298060564818
47,Private,114459,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,0,0,-0.5183930751579999,0.0,0.0,0.916298060564818
54,Private,138944,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K,0,0,-0.3153821120685188,0.0,0.0,0.916298060564818
49,Self-emp-not-inc,215096,9th,5,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,0,0.31601224615856577,0.0,0.0,0.916298060564818
34,State-gov,180871,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,<=50K,0,0,0.032244624686746666,0.0,0.0,0.916298060564818
45,Federal-gov,102569,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.6169758952982461,0.0,0.0,0.916298060564818
64,Private,256019,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K,0,0,0.6553145799347894,0.0,0.0,0.916298060564818
44,Private,165599,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,<=50K,0,0,-0.09437916246059071,0.0,0.0,0.916298060564818
63,Private,150389,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K,0,0,-0.22048889285025816,0.0,0.0,0.916298060564818
38,Local-gov,116608,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,>50K,0,0,-0.5005752046381186,0.0,0.0,0.916298060564818
24,Private,29810,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,38,United-States,<=50K,0,0,-1.2202380828999435,0.0,0.0,0.916298060564818
42,Private,155469,Assoc-acdm,12,Widowed,Tech-support,Unmarried,White,Female,0,0,24,United-States,<=50K,0,0,-0.178369403673433,0.0,0.0,0.916298060564818
48,Private,102102,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K,0,0,-0.6208479034568244,0.0,0.0,0.916298060564818
35,Private,276153,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,4650,0,40,United-States,<=50K,0,0,0.8222503663690803,8.444837529224097,0.0,0.916298060564818
47,Private,142061,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,-0.28953832313856526,0.0,0.0,0.916298060564818
33,Private,158688,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.15167990846473217,0.0,0.0,0.916298060564818
31,Private,118941,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,-0.48123174632128135,0.0,0.0,0.916298060564818
23,Private,55215,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,55,United-States,<=50K,0,0,-1.009599180825683,0.0,0.0,0.916298060564818
35,Private,188041,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,0,0,0.09169280133986407,0.0,0.0,0.916298060564818
57,Self-emp-not-inc,222216,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,United-States,<=50K,0,0,0.3750458609103365,0.0,0.0,0.916298060564818
20,Federal-gov,174714,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,16,United-States,<=50K,0,0,-0.01880452784508651,0.0,0.0,0.916298060564818
34,Self-emp-not-inc,100079,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,55,India,<=50K,0,0,-0.6376210779853121,0.0,0.0,0.0027220142905750254
43,Self-emp-inc,82488,Bachelors,13,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K,0,0,-0.7834722461171096,0.0,0.0,0.005954406260632868
34,Private,157747,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.15948196344807716,0.0,0.0,0.916298060564818
53,Self-emp-inc,136823,11th,7,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,<=50K,0,0,-0.332967827923646,0.0,0.0,0.916298060564818
31,Private,414525,12th,8,Never-married,Farming-fishing,Not-in-family,Black,Male,0,0,60,United-States,<=50K,0,0,1.9695255546320038,0.0,0.0,0.916298060564818
33,Private,184306,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,30,United-States,<=50K,0,0,0.06072502730926525,0.0,0.0,0.916298060564818
35,Private,193106,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,<=50K,0,0,0.1336879219462852,0.0,0.0,0.916298060564818
67,Local-gov,191800,Bachelors,13,Divorced,Adm-clerical,Unmarried,Black,Female,6360,0,35,United-States,<=50K,0,0,0.1228595650831093,8.757940876678804,0.0,0.916298060564818
51,Local-gov,154891,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Male,0,0,52,United-States,<=50K,0,0,-0.18316173925300092,0.0,0.0,0.916298060564818
33,Private,37274,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-1.1583522822669075,0.0,0.0,0.916298060564818
30,Self-emp-not-inc,229741,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.43743742706301547,0.0,0.0,0.916298060564818
34,Private,243165,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,>50K,0,0,0.5487390063365787,0.0,0.0,0.916298060564818
33,Private,91811,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,-0.7061730339920032,0.0,0.0,0.916298060564818
24,Private,83141,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,-0.7780580676855217,0.0,0.0,0.916298060564818
30,Private,243165,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.5487390063365787,0.0,0.0,0.916298060564818
41,State-gov,106900,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,60,United-States,>50K,0,0,-0.5810665434035946,8.895492631451633,0.0,0.916298060564818
30,Local-gov,303485,Some-college,10,Never-married,Transport-moving,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0,1.0488664841212427,0.0,0.0,0.916298060564818
63,Self-emp-not-inc,231105,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,>50K,0,0,0.4487466757317536,0.0,0.0,0.916298060564818
57,Self-emp-not-inc,437281,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,>50K,0,0,2.158200967172916,0.0,0.0,0.916298060564818
66,Self-emp-not-inc,68219,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.9017799215234321,0.0,0.0,0.916298060564818
42,Private,572751,Preschool,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Nicaragua,<=50K,0,0,3.2814149826816768,0.0,0.0,0.0010207553589656345
53,Private,113176,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,2597,0,40,United-States,<=50K,0,0,-0.5290307335465564,7.862497197230545,0.0,0.916298060564818
58,Private,98725,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,0,0,-0.6488474142737808,0.0,0.0,0.916298060564818
47,Private,94809,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,>50K,0,0,-0.6813159023872547,0.0,0.0,0.916298060564818
32,Local-gov,209900,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,>50K,0,0,0.2729309733706163,0.0,0.0,0.916298060564818
51,Local-gov,182985,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,0,0,0.04977230187568532,0.0,0.0,0.916298060564818
17,Private,317702,10th,6,Never-married,Sales,Own-child,Black,Female,0,0,15,United-States,<=50K,0,0,1.1667430151501648,0.0,0.0,0.916298060564818
26,Private,130931,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,0,0,-0.3818198023783416,0.0,0.0,0.916298060564818
44,Private,183342,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K,0,0,0.05273227385130079,0.0,0.0,0.916298060564818
42,Private,173590,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1628,40,United-States,<=50K,0,0,-0.028123879387360422,0.0,7.395721608602045,0.916298060564818
37,Private,151835,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,0,0,-0.20849976266331147,0.0,0.0,0.916298060564818
22,Private,50058,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K,0,0,-1.052357095330582,0.0,0.0,0.916298060564818
37,Private,335168,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,0,0,1.3115577785285955,0.0,0.0,0.916298060564818
36,Private,359678,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,48,United-States,<=50K,0,0,1.5147760225687499,0.0,0.0,0.916298060564818
24,Private,283092,11th,7,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,35,Jamaica,<=50K,0,0,0.8797832670379759,0.0,0.0,0.0028921401837359645
47,Private,52795,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,46,United-States,<=50K,0,0,-1.0296639768508635,0.0,0.0,0.916298060564818
52,Without-pay,198262,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,<=50K,0,0,0.17643754521315735,0.0,0.0,0.916298060564818
18,Private,95917,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,25,Canada,<=50K,0,0,-0.6721292106534117,0.0,0.0,0.004423273222184417
45,Self-emp-not-inc,123088,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,0,0,-0.4468479822235857,0.0,0.0,0.916298060564818
53,State-gov,53197,Doctorate,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K,0,0,-1.0263308991640359,0.0,0.0,0.916298060564818
43,Private,198330,Masters,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,37,United-States,<=50K,0,0,0.17700134939898887,0.0,0.0,0.916298060564818
57,Self-emp-not-inc,190554,10th,6,Divorced,Exec-managerial,Own-child,White,Male,0,0,60,United-States,>50K,0,0,0.11252868250154943,0.0,0.0,0.916298060564818
44,Private,172479,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K,0,0,-0.03733544483528419,8.94754601503218,0.0,0.916298060564818
21,Private,161210,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K,0,0,-0.1307694061608044,0.0,0.0,0.916298060564818
30,Local-gov,194740,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.1472358048822955,0.0,0.0,0.916298060564818
33,State-gov,150570,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,-0.2189881787673831,0.0,0.0,0.916298060564818
35,Self-emp-inc,153976,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,0,0,-0.1907482220476456,0.0,0.0,0.916298060564818
